president names,schools
pres.—jay w. miller. ,"goldey beacom school of business, jefferson st. at tenth, wilming- ton 99 (jcb; prop; coed; sem; ia; doo) "
,pres.—jay w. miller. 
pres.—john a. perkins. ,"university of delaware, newark (m, chem, eng; st; coed; sem; ivk; 5,230). "
sem; ic; 295). pres.—j. paul slaybaugh. dean-reg.—george w. wright. bus. mgr.—robert s. craig. lib.—la rue sowers. dean of students—walter j. satneck. ,"wesley college, dover (m; meth; coed; "
,"capitol radio engineering institute, "
,"american university, the, washington 16 (m, law; meth; coed; sem; ive; 7,825). "
"washington 9 (m, tted; c; coed; sem; iid; 1,274). pres.—paul o. carr. bursar—ruth amchan. reg.-admis.—c harles thomas. lib.—mary b. curran. dean of students (couns.)—hope lyons. graduate—matthew j. whitehead. summer session—maithew j. whitehead. ",service—ernest_ s. 
washington 8 (m; rc; wo; sem; iie; 361). pres.—sister mildred dolores. dean—sister m. madonna. bus. off.—sister marie pierre. reg.—sister m. georgina. lib.—sister maria beata. dean of wo.—sister m. lillian. summer session—sister m. geor- gina. ,"dunbarton college of holy cross, "
,higher education—district of columbia 39 
pres.—mother margaret mary sheerin. ,ic; 206). 
"pres.—james m. nabrit, jr. ","arch, chem, dent, dh, eng, law, med, mus, phar, sw, theol; nat and p; coed; sem; ivk; 4,818). "
16 (ml; rc; wo; sem; ic; 188). pres.—sister mary joan. dean—sister teresa aloyse. treas.—sister sarah marie. reg.—sister joan therese. ,"and nebraska aves., washington "
pres.—marjorie f. webster. ,"marjorie webster junior college, washington 12 (—; prop; wo; sem; ic; 3822). "
,pres.—marjorie f. webster. 
"foxhall rd., washington 7 (m; p; wo; sem; ic; 172). pres.—george vw. lloyd. dean—flora bridges. ","mount vernon junior college, 2100 "
,"strayer junior college of finance, 601 13th st., nw., washington 5 (jcb; prop; coed; qr; ig; 517). "
pres.—charles b. hirsch. dean—winton h. beaven. ,"washington missionary college, ta- koma park, washington 12 (m; ad; vocds come itt: 615), "
"washington school of psychiatry, 1610 new hampshire ave., nw., wash- ington 9 (—; p; coed; sem; ver 5), pres.—seymour 8. mintz. chimn. of faculty—leslie h. farber. exec. dir.—robert g. kvarnes. reg.—a. winifred g. prince. ",1960-61 
pres.—norman l. trott. ,"wesley theological seminary, washing- ton (theol; meth; coed; sem; iiig; 226). "
"pres.—richard v. moore. dean—william a. mcmillan. bus. mgr.—paul l. hyde. reg.—dorothy small, acting. lib.—martha m. berhel. ","bethune-cookman college, daytona beach (s; p3; coed; sem; iif; 699). "
,summer session—richard k. seck- inger. 
pres.—roy bergengren. ,co; coed; sem; if; 710). 
pres.—william b. stewart. ,"edward waters college, jacksonville (js; ame; coed; sem; iic; 628). "
pres.—isabel mckay. ,"embry-riddle aeronautical institute, 3240 nw 27th ave., miami (tech; prop; coed; sem; ia; 577). "
,pres.—isabel mckay. 
,vice pres. (academic)—lemuel d. carlton. 
"pres.—george w. gore, jr. ","florida agricultural and mechanical university, tallahassee (s, flaw, nur, phar, ted; st; coed; sem; iiik; 3,141). "
pres.—james r. cope. ,"florida christian college, temple ter- race station, tampa 4 (s; p; coed; sem; ie; 232). "
pres.—r. w. puryear. dean—sankey c. chao. ,"florida southern college, "
"pres.—charles t. thrift, jr. ","lakeland (s; meth; coed; sem; iie; 2,656). "
pres.—gordon w. blackwell. ,"(s. chem, lib, mus, nur, sw, ted; st; coed; sem; ivk; 10,896). "
(—; co; coed; sem; ic; 635). pres.—john w. rembert. dean—johnnie ruth clarke. ,"gibbs junior college, st. petersburg "
"pres.—richard c. morley. dean-reg.—harvey n. murphy, act- ing. bursar—harvey b. oates. lib.—mary e. brown. evening div.—aubrey p. jefferies. summer session—ted w. booker. ",city (—; st and dist; coed; sem; 
"st., ocala (—3; co; coed; sem; if; 158). pres.—w illiam h. jackson. dir. serv.—william m. young. reg.-admis. off.—maggie p. wilson. couns.—carrie k. moore. ","hampton junior college, 1018 n. 24th "
pres.—franklyn johnson. ,"jacksonville university, jacksonville (js, mus; p; coed; sem; ij; 2,046). "
"pres.—samuel r. neel, jr. bus. mgr.—ear]1 r. stivers. reg.—d. w. o. chapman. lib.—william g. chambers. dir. guid.—ray jones. evening div.—james h. knox. summer session—james h. knox. ","manatee junior college, box 1197, bradenton (—; co; coed; sem; if; 663). "
(—; co; coed; sem; if; 300). pres.—marshall hamilton. dean—john e. sands. ,"north florida junior college, madison "
pres.—harold c. mandr. ,"palm beach junior college, lake worth (s; co; coed; sem; if; 1,384). "
pres.—henry l. ashmore. dean—fred t. lenfestey. ,"pensacola junior college, 1000 college blvd., pensacola (s; dist; coed; sem; if; 1,768). "
,1960-61 
,higher education—georgia 
"summer session—w. h. stein- bach. university of tampa, tampa 6 (s; p; coed ; sem; iif; 1,742). pres.—david m. delo. dean of admin.—m. c. rhodes. bus. mgr.—clinton r. tobey. reg.—willis j. dunn. lib.—charlotte anne thompson. dean of men—f rank w. setear. dean of wo.—lucile king. evening div.—stephen l. speronis. volusia county community college, daytona beach (—; co; coed; sem; ic; 169). pres.—j. griffen greene. dir. serv.—charles w. cherry. washington junior college, p. o. box 1748, e. texar drive, pensacola (—; st; coed; sem; ic; 188). pres.—g. t. wiggins. reg.—hilda m. preer. webber college, babson park (—; wo; qr; ia; 84). pres.—paul c. staake. academic dean—allen n. garrison. treas.—phillip r. harper. ",43 
,"armstrong college of savannah, sa- ie; "
"summer session—paul i. clifford. morehouse college (s; p; men; sem; iib; 727). pres.—benjamin e. mays. dean—b. r. brazeal. treas.—c. everett bacon. bursar—j. a. lockett. reg.—h. c. hamilton. personnel off.—william nix. spelman college (s; bapt; wo; sem; ile; 494). pres.—albert e. manley. dean of instr.—oran w. eagleson. treas.—lawrence j. macgregdr. reg.—grace jason perry. lib.—mexico h. mickelbury. dean of wo.—mercile l. johnson. augusta college, augusta (s; st; coed; ar; if; 802). pres.—gerald b. robins. dean—james w. clark. compt.—b. dudley jervey. reg.-dir. admis.—s8. lee wallace. lib.—kathleen sosby. dean of students—norman l. gallo- way. evening div.—james m. dye. summer session—james w. clark. berry college, mount berry (s; p; coed ; sem; iif; 589). pres.—john r. bertrand. dean—john r. timmerman. bus. mgr.—carl t. collins. reg.—g. d. wilson. dir., admis.—james b. way. lib.—ruth miller. dean of students—w. t. hollings- worth. brenau college, gainesville (s; p; wo: sem; ile; 324). pres.—josiah crudup. dean—j. w. sharp. ","social work—whitney m. young, pe "
"treas.—erwin c. merck. reg.-dean of wo.—ella d. winfield. lib.—george taylor parks. brewton-parker college, mt. vernon (—;s bapt; coed; qr; ie; 233). pres.—j. theodore phillips. dean—w. h. ford. reg.—jessie k. neely. lib.—nellie e. johnson. dean of men—robert p. hallman. atlanta (s; meth; coed; sem; ile; 812). pres.—james p. brawley. dean—a. a. mcpheeters. reg.—edward j. brantley. bus. off.—sinclair v. jeter. lib.—mrs. f. b. whipple. dean of men—c. r. hamilton. ",1960-61 
tur (theol; presb; men; qr; iiig; 205). pres.—j. mcdowell richards. dean of instr.—felix b. gear. treas.—c. virginia harrison. reg.—f. sidney anderson. graduate—s. a. cartledge. ,"columbia theological seminary, deca- "
pres.—thomas y. whitley. ,"college, 1338 talbotton road, columbus (—; st; coed; qr; ih: 585)e "
pres.—sidney walter martin. ,"dent, law, lib, med, mri, mt, nur, theol, xt; meth; coed; qr; ivk; 4,264). "
,pres.—sidney walter martin. 
,"vice pres.-dean of faculties—judson c. ward, jr. "
"ley (s; st; coed; qr; iiie; 865). pres.—c. v. troup. dean—w. w. e. blanchet. compt.—l. r. bywaters. reg.—h. a. miller. lib.—h. regulus. dir., student pers. pearson. dean of men—julius c. simmons. dean of wo.—annie mae hall. graduate—ww. j. lyda. summer session—h. a. ","fort valley state college, fort val- "
"lanta (s, arch, chem, eng; st; coed; qr; ivi; 6,530). pres.—edwin d. harrison. dean of faculties—paul weber. cont.—jamie r. anthony. reg.—w. l. carmichael. lib.—mrs. j. h. crosland. dean of students—george griffin. engineering—j. w. mason. eng. extension—l. v. johnson. general studies—ralph a. hefner. the southern technical institute, chamblee (tech)—h. l. mcclure, acting. ","georgia institute of technology, at- "
pres.—zach s. henderson. ,"boro, statesboro (s, ted; st; coed; qr illes sieis5). "
pres.—lloyd a. moll. ,"dean of wo.—carolyn gettys. georgia southwestern college, amer- icus (s; st; coed; qr; ic; 465). "
"pres.—_noah langdale, jr. ","ministration, 33 gilmer st., se., atlanta 3 (s, bus; st; coed; qr; ili}: 3,738). "
qr; iilie; 708). pres.—robert e. lee. dean of instr—donald h. ,"milledgeville (s, mus, ted; st; wo; "
,meyer. 
pres.—harry b. o’rear. ,"(med, mt; st; coed; term; * iiih; 418). "
st; coed; qr; ic; 535). pres.—l. e. roberts. dean-reg.—j. t. morris. bus. off.—e. b. grant. lib.—henrietta thomae. see atlanta uni- versity system. ,"middle georgia college, cochran (8; "
,46 
"coed; qr; ile; 304). pres.—james e. walter. dean—ronald e. weitman. treas.—willis f. cherry. reg.—john b. ayers. lib.— elizabeth a. coffee. dean of men—o’neal cave. reinhardt college, waleska (s; meth; coed ; qr; ic; 286). pres.—j. r. burgess, jr. bus. mgr.—othel ©. drummond. dir. of admis.—clyde collins. savannah state college, state college branch, savannah (£8; st; coed; qr; ile; 892). pres.—william k. payne. dean—timothy c. meyers. compt.—emanuel a. bertrand. reg.—ben ingersoll. lib.—elonnie j. josey. dean of men—nelson r. freeman. summer session—elson k. wil- liams. shorter college, rome (s, mus; s bapt; coed; sem; ile; 384). pres.—randall h. mindr. dean—wesley n. laing. ","dir. of guidance—george geng. summer session—l. r. harper. piedmont college, demorest (—; p; "
"bus. mgr.—w. j. neathery. reg.—louise thompson. dir., admis.—kankakee anderson. lib. humphrey olsen. dean of wo.—nelle j. folk. south georgia college, douglas (s; st; coed; qr; ic; 492). pres.—william spencer smith. dean—i. d. engram. compt.—charles h. elder. reg.—w. t. cottingham. lib.—roberta ryan. southern technical institute. see georgia institute of technology. spelman college. see atlanta uni- versity system. tift college, forsyth (s; bapt; wo; qr; ile; 538). pres.—carey t. vinzant. dean—starr miller. treas.—mrs. l. b. stabler. reg.—eugenia stone. lib.—dorothy alexander. dean of wo.—flora walraven. toccoa falls institute, ine, toccoa falls (bi; p; coed; sem; ili; 155). pres.—julian a. bandy. sec.-treas.—troy damron. academic dean-reg.—scott a. kerr. truett-mcconnell junior college, cleveland (—; bapt; coed; qr; if; 214). pres.—joe h. miller. dean—jack holcomb. lib.—olivia chamblee. university of georgia, athens (s, bus, chem, for, jour, law, mt, mus, phar, ted, vet; st; coed; qr; 1vk; 8,978). pres.—omer clyde aderhold. dean of faculties—a. b. biscoe. compt.-treas.—j. d. bolton. reg.—walter n. danner. dir. of lib—w. p. kellam. dean, div. of student affairs—joseph a. williams. arts and sciences—john o. hid- son. law—j. alton hosch. pharmacy—kenneth l. waters. eduecation—john a. dotson. agriculture—calvin clyde mur- ray. home economics—mary speirs. forestry—allyn m. herrick. bus. admin.—james hb. gates. journalism—john e. drewry. veterinary medicine—thomas j. jones. continuing ed.—hugh b. mas- ters. graduate—g. b. huff. valdosta state college, valdosta (s, tted ; st; coed; qr; ile; 734). pres.—j. ralph thaxton. academic dean—j. a. durrenberger. compt.—shealey e. mccoy. ",1960-61 
st; coed; qr; iif; 735). pres.—william h. row. dean—george w. walker. ,"west georgia college, carrollton (js; "
pres.—charles r. clegg. ,(s; meth; coed; qr; if; 509). 
pres.—robert r. mackey. ,"chaminade college of honolulu, 3140 waialae ave., honolulu (w; rc; coed; sem; iie; 191). "
honolulu (—; bapt; coed; sem; ile: 136). pres.—l. m. barrett. dean of faculty—w. wayne smith. admin. asst.—ted e. devries. reg.—chester k. song. ,"jackson college, 2655 manoa road, "
"coed; sem; if: 1,646). pres.—eugene b. chaffee. dean of faculty—acel h. chatburn. bus. mgr.—clyde f. potter. reg.—alice c. hatton. lib.—ruth mebirney. dean of men—edwin eh. wilkinson. dean of wo.—edith g. painter. summer session—acel h. chat- burn. ","university of hawaii, honolulu (vw, "
pres.—mother m. augustine uhlen- kott. ,"college of st. gertrude, box 185, cot- tonwood (—; rc; wo; sem; le; 99). "
pres.—donald ke. walker. ,"idaho state college, pocatello (nw, phar: st: coed; sem; ijij; 2,524). "
"d’alene (nw : dist; coed; sem; if; ome). pres.—g. o. kildow. dean—p. a. christianson. bursar—w. t. shepperd. reg.—itsuko nishio. lib.—irene christianson, dean of wo.—eva s. ogg. northwest nazarene college, nampa (nw: naz: coed: sem; iie; 599). pres.—john e. riley. dean—thelma b. culver. bus. mgr.—l. wesley johnson. reg.—mallalieu a. wilson. lib.—edith lancaster. dean of students—joseph h. may- field. summer session—thelma b. cul- ver. ricks college, rexburg (nw, ldss« coed: ex: df »1, 061). pres.—john l. clarke. dean of faculty—hugh c. bennion. bus. mgr.—feldon c. hart. reg.—eldred c. stephenson. lib.—theron atkinson. ","tensen. summer session—clarence c. moore. lewis-clark normal school. see uni- versity of idaho. north idaho junior college, coeur "
pres.—l. m. churbuck. dir.—k. l. burroughs. ,"aeronautical university, the, 55th and cicero, chicago 388 (—; prop; men; sem; ih: 30). "
pres.—john r. hattstaedt. dean of the faculty—b. fred wise. dean—leo e. heim. ,"american conservatory of music, fine arts building, 410 8s. michigan ave., chicago 5 (mus; p; coed; sem; iiih; 293). "
pres.—karl e. mattson. treas.—william peterson. reg.—theo. e. conrad. lib.—joel lundeen. ,"augustana theological seminary, §20~ ssth st., rock island (theol; luth; men; sem; iiig; 215). "
pres.—d. r. theophilus. exec. dean—h. w. steffens. bursar—kk. a. dick. ,"university of idaho, moscow (nw, chem, eng, for, law, fmus, ted; st; coed.wem; 1viep 3907). "
lake forest (n; rc; wo; sem; iie; 328). pres.—mother margaret burke. dean—mother d. e. trayndr. treas.—mother ruth fullerton. reg.—mother l. mayer. lib.—mother mary tallmadge. ,"barat college of the sacred heart, | carthage college, carthage (n; luth; "
pres.—don b. matthews. dean—kenneth l. edwards. bus. off.—dale b. mullen. reg.—e. g. hexter. couns.—vincent margerum. ,"belleville township junior college, belleville (—; dist; coed ; sem; ic; 1,566). "
pres.—paul m. robinson. ,"bethany biblical seminary, 3435 van buren st., chicago 24 (theol; ch of breth; coed; qr; iilig; 138). "
coed; sem; iie; 376). pres.—robert p. ludlum. dean—herbert halpert. ,"blackburn college, carlinville (n; p; "
pres.—harold potter rodes. ,"bradley university, peoria 5 (n, chem, eng, mus, tted; p; coed; sem; iiik; 4,577). "
,pres.—harold potter rodes. 
coed ; sem; ile; 543). pres.—harold h. lentz. dean—stuart baller. ,kermit johnson. 
pres.—e. p. durkin. dean—kk. l. eichelbaum. admis.-reg.—herman g. miller. ,"chicago college of chiropody and pedic surgery, 1422 w. monroe st., chicago (pod; p; coed; sem; iig; anon "
pres.—richard n. macbain. dean—robert h. kistner. bus. off.—leon bennet-alder. reg.— virginia costello. lib.—loraine lloyd. ,"chicago college of osteopathy, 5250 ellis ave., chicago 15 (osteo; p; coed; qr; iig; 249). "
pres.—francois d’albert. dean—vincent malek. ,"chicago conservatory college, creative arts bldg., 64 e. van buren st., chicago 5 (mus; prop; coed; sem; iiih; 144). "
